COOP:042081,COVELO CA US,430.7,39.8158,-123.2444,1,0,0,0,0
COOP:294862,LAS VEGAS WASTE WATER PLANT NM US,1935.2,35.5677,-105.213,1,0,0,0,0
COOP:049122,UKIAH CA US,193.9,39.1466,-123.2102,1,0,0,0,0
COOP:132110,DECORAH IA US,262.1,43.3043,-91.7952,1,-16,-79,0,25
COOP:259193,WESTON 3 NW NE US,406.9,41.2211,-96.7775,1,-63,-22,0,14
COOP:338025,STEUBENVILLE OH US,302.4,40.3765,-80.6283,1,-66,-75,0,16
COOP:423348,GRANTSVILLE 2 W UT US,1386.8,40.602,-112.5076,1,4,11,0,6
COOP:418942,TEXARKANA TX US,118.9,33.4368,-94.0773,1,-275,-43,0,2
COOP:369050,UNIONTOWN 1 NE PA US,291.4,39.915,-79.7191,1,-103,-65,0,13
COOP:143100,GLEN ELDER LAKE KS US,457.2,39.5038,-98.315,1,-36,0,0,6
COOP:245153,LOMA 1 WNW MT US,785.8,47.9362,-110.5023,1,31,38,0,9
COOP:049111,TWITCHELL DAM CA US,177.4,34.988,-120.3211,1,-404,38,0,0
COOP:411800,CLEBURNE TX US,238.7,32.3138,-97.4061,1,0,-26,0,1
COOP:193505,HAVERHILL MA US,6.1,42.7594,-71.0602,1,-31,-12,0,17
COOP:248902,WHITEFISH MT US,944.9,48.408,-114.3594,1,67,14,0,15
COOP:369042,UNION CITY FILTRATION PLANT PA US,426.7,41.9004,-79.861,1,0,0,0,22
COOP:010655,BELLE MINA AL US,183.8,34.6891,-86.8819,1,-239,-75,0,6
COOP:021282,CAREFREE AZ US,771.1,33.8161,-111.9019,1,-190,31,0,0
COOP:295937,MOSQUERO 1 NE NM US,1665.7,35.8022,-103.9438,1,-35,16,0,2
COOP:132171,DENISON IA US,427,42.0363,-95.3288,1,-57,-67,0,16
COOP:248930,WHITE SULPHUR SPRNGS 2 MT US,1536.2,46.5436,-110.9,1,-36,27,0,5
COOP:043191,FORT ROSS CA US,34.1,38.515,-123.2447,1,-679,0,0,0
COOP:242421,DIVIDE MT US,1630.7,45.751,-112.7547,1,6,55,0,6
COOP:302953,FORT PLAIN NY US,93,42.9383,-74.6228,1,0,0,0,0
COOP:422253,DUCHESNE UT US,1682.5,40.1677,-110.395,1,-49,42,0,10
COOP:668812,SAN JUAN L M MARIN INTERNATIONAL AIRPORT US,2.7,18.4325,-66.01083,1,-122,26,2,0
COOP:137669,SIDNEY 1 SSE IA US,347.5,40.736,-95.643,1,-64,-36,0,13
COOP:248957,WIBAUX 2 E MT US,821.7,46.9878,-104.1567,1,-16,10,0,17
COOP:668814,WEATHER FORECAST OFFICE SAN JUAN US,3,18.4312,-65.9917,1,0,0,0,0
COOP:137664,SIBLEY 3 NE IA US,466,43.4047,-95.7483,1,5,-44,0,21
COOP:446999,RADFROD 3 N VA US,548.6,37.2008,-80.5864,1,-160,-48,0,10
COOP:295968,MOUNTAINAIR 8 NW NM US,2033.6,34.6241,-106.3102,1,0,18,0,1
COOP:137678,SIGOURNEY IA US,243.8,41.3328,-92.1975,1,-90,-72,0,16
COOP:295960,MOUNTAIN PARK NM US,2073.9,32.9539,-105.8226,1,-101,-7,0,0
COOP:160103,ALEXANDRIA 5 SSE LA US,25.9,31.2488,-92.4488,1,-258,-61,0,3
COOP:043182,FORT JONES RNG STATION CA US,830.6,41.6,-122.8478,1,0,0,0,2
COOP:506147,NABESNA AK US,890,62.3977,-142.9966,1,-19,159,0,24
COOP:295965,MOUNTAINAIR NM US,1987.3,34.5208,-106.2605,1,0,25,0,0
COOP:462622,EAST LYNN LAKE WV US,201.8,38.1436,-82.3828,1,0,0,0,7
COOP:043157,FORT BIDWELL CA US,1444.4,41.8715,-120.1574,1,-57,48,0,0
COOP:116011,NASHVILLE 1 E IL US,156.4,38.343,-89.3586,1,-49,-61,0,13
COOP:021248,CANYON DE CHELLY AZ US,1709.9,36.1533,-109.5394,1,0,18,0,0
COOP:137613,SHENANDOAH IA US,297.2,40.7672,-95.38,1,-86,-31,0,13
COOP:343660,FREEDOM 16 NNE MESONET OK US,554.7,36.98694,-99.01083,1,0,0,0,7
COOP:043161,FORT BRAGG 5 N CA US,37.5,39.5091,-123.7566,1,-530,21,0,0
COOP:116025,NEOGA 4 NW IL US,190.5,39.3535,-88.4999,1,-73,-62,0,13
COOP:300687,BINGHAMTON GREATER AP NY US,486.2,42.2068,-75.98,1,49,-49,0,21
COOP:295908,MORIARTY 1 NE NM US,1895.9,35.0128,-106.045,1,0,22,0,1
COOP:166686,NEW ROADS LA US,13.7,30.7268,-91.3672,1,-430,-72,0,1
COOP:210190,ANDOVER 1 N MN US,274,45.25333,-93.29278,1,-23,-82,0,27
COOP:340818,BLACKWELL OK US,307.8,36.8048,-97.2764,1,-88,-11,0,7
COOP:243098,FORSYTH MT US,766.6,46.2719,-106.6744,1,26,38,0,9
COOP:340810,BLACKWELL 4 SSE MESONET OK US,303.9,36.75417,-97.25444,1,0,0,0,6
COOP:253660,HASTINGS 4 N NE US,590.7,40.6471,-98.3835,1,-23,11,0,9
COOP:093658,GEORGETOWN 4 E GA US,149.4,31.8966,-85.0375,1,-124,-80,0,3
COOP:356749,PORTLAND KGW TV OR US,48.5,45.5181,-122.6894,1,-280,2,0,0
COOP:300870,BREWERTON LOCK 23 NY US,114.9,43.2386,-76.1964,1,-52,0,0,10
COOP:216565,PIPESTONE MN US,519.7,44.0138,-96.3258,1,-11,-43,0,20
COOP:021330,CASCABEL AZ US,unknown,unknown,unknown,1,-118,10,0,0
COOP:210157,AMBOY MN US,313.9,43.8835,-94.1665,1,-21,-62,0,22
COOP:244506,JOLIET MT US,1172.9,45.473,-109.0098,1,42,24,0,8
COOP:144559,LAWRENCE KS US,306.3,38.9583,-95.2513,1,-93,-32,0,11
