COOP:138688,WASHINGTON IA US,209.4,41.2824,-91.7078,8,148,0,2,0,0.291147319
COOP:505136,KUPARUK AK US,19.5,70.3289,-149.6114,8,-60,-27,0,0,-1.972390422
COOP:368361,SPRINGBORO 3 WNW PA US,306.3,41.8162,-80.4249,8,-19,-15,0,0,-0.966373648
COOP:417458,RAYMONDVILLE TX US,9.4,26.4819,-97.8097,8,0,0,20,0,0.291147319
COOP:035036,MOUNTAIN HOME 1 NNW AR US,243.8,36.3458,-92.3939,8,-118,-3,16,0,0.039643126
COOP:049203,VACAVILLE NUT TREE AIRPORT CA US,33.2,38.3775,-121.9575,8,0,-7,16,0,-0.295695799
COOP:247382,SAVAGE MT US,602,47.4536,-104.3379,8,505,-17,7,0,-1.134043111
COOP:405035,LANCASTER EDGAR EVINS TN US,192,36.0827,-85.826,8,144,-1,0,0,0.207312588
COOP:094648,JASPER 1 NNW GA US,446.5,34.4758,-84.4461,8,-216,-25,1,0,-1.80472096
COOP:081986,CRESTVIEW BOB SIKES AIRPORT FL US,57.9,30.77972,-86.5225,8,-532,18,29,0,1.80017248
COOP:518549,PUU O HOKU RANCH 542.1 HI US,205.4,21.1447,-156.7329,8,0,-6,0,0,-0.211861068
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,8,-160,-13,1,0,-0.798704186
COOP:020100,ALAMO DAM AZ US,393.2,34.228,-113.5777,8,43,-29,31,0,-2.140059885
COOP:461579,CHARLESTON WSFO WV US,279.8,38.3138,-81.7186,8,59,-10,2,0,-0.547199993
COOP:081978,CRESCENT CITY FL US,16.2,29.425,-81.5161,8,-287,0,21,0,0.291147319
COOP:461570,CHARLESTON YEAGER AIRPORT WV US,277.4,38.3794,-81.59,8,31,-10,1,0,-0.547199993
COOP:138693,WASHTA IA US,353.6,42.5738,-95.7133,8,0,0,0,0,0.291147319
COOP:035018,MOUNTAINBURG 2 NE AR US,241.7,35.6494,-94.1541,8,-108,-15,11,0,-0.966373648
COOP:411761,CLARENDON TX US,850.4,34.9414,-100.9126,8,-215,-9,26,0,-0.463365261
COOP:356820,POWERS OR US,70.1,42.8886,-124.0688,8,-32,0,0,0,0.291147319
COOP:099291,WEST POINT GA US,175.3,32.879,-85.1809,8,0,0,0,0,0.291147319
COOP:042012,CORCORAN IRRIG DIST CA US,61,36.0975,-119.5817,8,-1,23,31,0,2.219346136
COOP:348900,TISHOMINGO 6 N MESONET OK US,267.9,34.3326,-96.679,8,0,0,22,0,0.291147319
COOP:503304,GLENNALLEN KCAM AK US,421.5,62.1086,-145.5328,8,-15,14,0,0,1.464833555
COOP:205390,MERRILL 1 N MI US,203.6,43.4155,-83.2894,8,0,0,0,0,0.291147319
COOP:067958,STAFFORDVILLE CT US,224.3,41.9984,-72.2606,8,-106,-31,0,0,-2.307729347
COOP:036928,SUBIACO AR US,152.4,35.3028,-93.6369,8,-174,-23,16,0,-1.637051498
COOP:252680,ELSMERE NE US,808.9,42.1717,-100.0106,8,222,-7,7,0,-0.295695799
COOP:167738,RED RIVER RESEARCH STATION LA US,47.2,32.4219,-93.638,8,-76,-14,24,0,-0.882538917
COOP:247342,SAND CREEK MT US,887,47.5775,-108.7272,8,728,15,13,0,1.548668286
COOP:036920,STUTTGART 9 ESE AR US,60.4,34.4744,-91.4172,8,40,-5,16,0,-0.128026337
COOP:020159,ALPINE AZ US,2453.6,33.8492,-109.1469,8,19,2,0,0,0.458816781
COOP:348879,TIPTON 4 S OK US,386.8,34.43972,-99.1375,8,0,0,27,0,0.291147319
COOP:511303,HAWAII VOL NATIONAL PARK HQ 54 HI US,1210.4,19.4297,-155.2562,8,0,0,0,0,0.291147319
COOP:340830,BLANCHARD 2 SSW OK US,388.6,35.11833,-97.67,8,-266,4,27,0,0.626486244
COOP:354622,LA GRANDE OR US,839.7,45.3167,-118.0747,8,-51,25,16,0,2.387015598
COOP:343628,GOODWELL RESEARCH STATION OK US,999.1,36.5913,-101.618,8,-142,10,25,0,1.129494631
COOP:190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,8,0,0,0,0,0.291147319
COOP:138706,WATERLOO MUNICIPAL AIRPORT IA US,264.6,42.5544,-92.4011,8,-178,7,3,0,0.877990437
COOP:247425,SCOBEY 4 NW MT US,723.6,48.8306,-105.4758,8,0,0,1,0,0.291147319
COOP:232981,FORT LEONARD WOOD MO US,325.5,37.748,-92.1049,8,0,25,17,0,2.387015598
COOP:664614,HUMACAO NATURAL RESERVE US,2.7,18.1505,-66.7719,8,0,0,6,0,0.291147319
COOP:143153,GOODLAND RENNER FIELD KS US,1114.3,39.36722,-101.69333,8,6,9,16,0,1.045659899
COOP:368400,SPRINGTOWN 1 NNE PA US,262.1,40.5711,-75.2781,8,-164,-21,0,0,-1.469382035
COOP:354606,LACOMB 3 NNE OR US,158.5,44.6253,-122.7189,8,-76,34,5,0,3.141528178
COOP:049152,U C L A CA US,131.1,34.0697,-118.4427,8,-3,15,0,0,1.548668286
COOP:511339,HAWI 168 HI US,176.8,20.2402,-155.8388,8,0,13,0,0,1.380998824
COOP:418996,THOMPSONS 3 WSW TX US,21.3,29.4821,-95.6314,8,5,15,29,0,1.548668286
COOP:096838,PATTERSON GA US,32,31.3781,-82.1292,8,0,26,28,0,2.470850329
COOP:411810,CLEVELAND TX US,59.7,30.3637,-95.084,8,354,-7,22,0,-0.295695799
COOP:245144,LOLO HOT SPRINGS MT US,1272.5,46.7258,-114.533,8,0,0,0,0,0.291147319
COOP:122620,ELNORA IN US,145.7,38.8701,-87.0917,8,0,0,9,0,0.291147319
COOP:445880,MUSTOE 1 SW VA US,725.4,38.3311,-79.6586,8,-61,-26,0,0,-1.888555691
COOP:130923,BRITT IA US,378,43.1016,-93.8013,8,188,8,0,0,0.961825168
COOP:033734,JONESBORO 2 NE AR US,94.5,35.849,-90.6589,8,-102,16,23,0,1.632503017
COOP:042081,COVELO CA US,430.7,39.8158,-123.2444,8,0,0,0,0,0.291147319
COOP:294862,LAS VEGAS WASTE WATER PLANT NM US,1935.2,35.5677,-105.213,8,0,0,0,0,0.291147319
COOP:049122,UKIAH CA US,193.9,39.1466,-123.2102,8,0,0,0,0,0.291147319
COOP:132110,DECORAH IA US,262.1,43.3043,-91.7952,8,3,9,1,0,1.045659899
COOP:259193,WESTON 3 NW NE US,406.9,41.2211,-96.7775,8,839,-7,4,0,-0.295695799
COOP:338025,STEUBENVILLE OH US,302.4,40.3765,-80.6283,8,349,-18,0,0,-1.217877842
COOP:423348,GRANTSVILLE 2 W UT US,1386.8,40.602,-112.5076,8,128,-36,9,0,-2.726903003
COOP:418942,TEXARKANA TX US,118.9,33.4368,-94.0773,8,-101,-17,21,0,-1.134043111
COOP:369050,UNIONTOWN 1 NE PA US,291.4,39.915,-79.7191,8,-14,-12,1,0,-0.714869455
COOP:143100,GLEN ELDER LAKE KS US,457.2,39.5038,-98.315,8,97,0,11,0,0.291147319
COOP:245153,LOMA 1 WNW MT US,785.8,47.9362,-110.5023,8,266,13,16,0,1.380998824
COOP:049111,TWITCHELL DAM CA US,177.4,34.988,-120.3211,8,0,-48,0,0,-3.732919776
COOP:411800,CLEBURNE TX US,238.7,32.3138,-97.4061,8,13,-7,26,0,-0.295695799
COOP:193505,HAVERHILL MA US,6.1,42.7594,-71.0602,8,-47,-28,0,0,-2.056225153
COOP:248902,WHITEFISH MT US,944.9,48.408,-114.3594,8,0,0,0,0,0.291147319
COOP:369042,UNION CITY FILTRATION PLANT PA US,426.7,41.9004,-79.861,8,0,0,0,0,0.291147319
COOP:010655,BELLE MINA AL US,183.8,34.6891,-86.8819,8,-123,-11,12,0,-0.631034724
COOP:021282,CAREFREE AZ US,771.1,33.8161,-111.9019,8,268,-32,25,0,-2.391564078
COOP:295937,MOSQUERO 1 NE NM US,1665.7,35.8022,-103.9438,8,-236,4,10,0,0.626486244
COOP:132171,DENISON IA US,427,42.0363,-95.3288,8,878,-28,0,0,-2.056225153
COOP:248930,WHITE SULPHUR SPRNGS 2 MT US,1536.2,46.5436,-110.9,8,266,-17,1,0,-1.134043111
COOP:043191,FORT ROSS CA US,34.1,38.515,-123.2447,8,0,0,0,0,0.291147319
COOP:242421,DIVIDE MT US,1630.7,45.751,-112.7547,8,194,-1,0,0,0.207312588
COOP:302953,FORT PLAIN NY US,93,42.9383,-74.6228,8,0,0,0,0,0.291147319
COOP:422253,DUCHESNE UT US,1682.5,40.1677,-110.395,8,176,-31,0,0,-2.307729347
COOP:668812,SAN JUAN L M MARIN INTERNATIONAL AIRPORT US,2.7,18.4325,-66.01083,8,433,-6,10,0,-0.211861068
COOP:137669,SIDNEY 1 SSE IA US,347.5,40.736,-95.643,8,182,-4,3,0,-0.044191606
COOP:248957,WIBAUX 2 E MT US,821.7,46.9878,-104.1567,8,564,-21,2,0,-1.469382035
COOP:668814,WEATHER FORECAST OFFICE SAN JUAN US,3,18.4312,-65.9917,8,0,0,13,0,0.291147319
COOP:137664,SIBLEY 3 NE IA US,466,43.4047,-95.7483,8,-20,3,0,0,0.542651512
COOP:446999,RADFROD 3 N VA US,548.6,37.2008,-80.5864,8,331,-34,0,0,-2.55923354
COOP:295968,MOUNTAINAIR 8 NW NM US,2033.6,34.6241,-106.3102,8,0,-16,0,0,-1.050208379
COOP:137678,SIGOURNEY IA US,243.8,41.3328,-92.1975,8,-185,-8,2,0,-0.37953053
COOP:295960,MOUNTAIN PARK NM US,2073.9,32.9539,-105.8226,8,-14,-21,0,0,-1.469382035
COOP:160103,ALEXANDRIA 5 SSE LA US,25.9,31.2488,-92.4488,8,445,2,23,0,0.458816781
COOP:043182,FORT JONES RNG STATION CA US,830.6,41.6,-122.8478,8,0,0,13,0,0.291147319
COOP:506147,NABESNA AK US,890,62.3977,-142.9966,8,0,0,0,0,0.291147319
COOP:295965,MOUNTAINAIR NM US,1987.3,34.5208,-106.2605,8,-149,-11,0,0,-0.631034724
COOP:462622,EAST LYNN LAKE WV US,201.8,38.1436,-82.3828,8,0,0,1,0,0.291147319
COOP:043157,FORT BIDWELL CA US,1444.4,41.8715,-120.1574,8,28,19,7,0,1.884007211
COOP:116011,NASHVILLE 1 E IL US,156.4,38.343,-89.3586,8,317,0,6,0,0.291147319
COOP:021248,CANYON DE CHELLY AZ US,1709.9,36.1533,-109.5394,8,-45,-15,11,0,-0.966373648
COOP:137613,SHENANDOAH IA US,297.2,40.7672,-95.38,8,401,-2,3,0,0.123477857
COOP:343660,FREEDOM 16 NNE MESONET OK US,554.7,36.98694,-99.01083,8,0,0,23,0,0.291147319
COOP:043161,FORT BRAGG 5 N CA US,37.5,39.5091,-123.7566,8,-21,18,0,0,1.80017248
COOP:116025,NEOGA 4 NW IL US,190.5,39.3535,-88.4999,8,40,-1,9,0,0.207312588
COOP:300687,BINGHAMTON GREATER AP NY US,486.2,42.2068,-75.98,8,200,-18,0,0,-1.217877842
COOP:295908,MORIARTY 1 NE NM US,1895.9,35.0128,-106.045,8,23,-21,0,0,-1.469382035
COOP:166686,NEW ROADS LA US,13.7,30.7268,-91.3672,8,-91,-10,24,0,-0.547199993
COOP:210190,ANDOVER 1 N MN US,274,45.25333,-93.29278,8,-45,11,0,0,1.213329362
COOP:340818,BLACKWELL OK US,307.8,36.8048,-97.2764,8,46,5,22,0,0.710320975
COOP:243098,FORSYTH MT US,766.6,46.2719,-106.6744,8,356,-7,9,0,-0.295695799
COOP:340810,BLACKWELL 4 SSE MESONET OK US,303.9,36.75417,-97.25444,8,0,0,22,0,0.291147319
COOP:253660,HASTINGS 4 N NE US,590.7,40.6471,-98.3835,8,412,-5,0,0,-0.128026337
COOP:093658,GEORGETOWN 4 E GA US,149.4,31.8966,-85.0375,8,-303,-4,18,0,-0.044191606
COOP:356749,PORTLAND KGW TV OR US,48.5,45.5181,-122.6894,8,-57,28,4,0,2.638519791
COOP:300870,BREWERTON LOCK 23 NY US,114.9,43.2386,-76.1964,8,157,-23,0,0,-1.637051498
COOP:216565,PIPESTONE MN US,519.7,44.0138,-96.3258,8,99,-2,0,0,0.123477857
COOP:021330,CASCABEL AZ US,973.5,32.3222,-110.4147,8,169,-28,23,0,-2.056225153
COOP:210157,AMBOY MN US,313.9,43.8835,-94.1665,8,-120,15,0,0,1.548668286
COOP:244506,JOLIET MT US,1172.9,45.473,-109.0098,8,217,-29,5,0,-2.140059885
COOP:144559,LAWRENCE KS US,306.3,38.9583,-95.2513,8,106,27,17,0,2.55468506
COOP:144560,LAWRENCE MUNICIPAL AIRPORT KS US,253.6,39.00778,-95.21167,8,150,29,19,0,2.722354523
COOP:478229,STOUGHTON WI US,256,42.9108,-89.2133,8,-18,1,1,0,0.37498205
COOP:300889,BRIDGEHAMPTON NY US,18.3,40.946111,-72.306944,8,-194,-34,0,0,-2.55923354
COOP:246893,RAYMOND BORDER STATION MT US,714.8,48.9976,-104.5751,8,17,-18,0,0,-1.217877842
COOP:462522,DUNLOW 1 SW WV US,365.8,37.9496,-82.4046,8,289,-11,0,0,-0.631034724
COOP:253652,HASKELL AGRICULTURAL LAB NE US,445,42.3805,-96.9575,8,0,-10,0,0,-0.547199993
COOP:253659,HASTINGS MUNICIPAL AIRPORT NE US,597.7,40.6005,-98.4258,8,449,-2,6,0,0.123477857
COOP:244512,JOPLIN MT US,1012.9,48.5617,-110.767,8,78,-1,5,0,0.207312588
COOP:144531,LARNED NUMBER 2 KS US,618.7,38.1923,-99.0968,8,0,0,22,0,0.291147319
COOP:093675,GERMANY VALLEY GA US,863.2,34.9089,-83.4575,8,0,0,0,0,0.291147319
COOP:021314,CASA GRANDE NATIONAL MNUMT AZ US,432.5,32.9947,-111.5367,8,0,0,17,0,0.291147319
COOP:246862,RAPELJE MT US,1232.6,45.9635,-109.253,8,241,-8,11,0,-0.37953053
COOP:216547,PINE RIVER DAM MN US,381,46.66944,-94.10889,8,0,0,0,0,0.291147319
COOP:028590,TOHONO CHUL AZ US,770.2,32.3391,-110.9808,8,0,0,28,0,0.291147319
COOP:426919,PLEASANT GROVE UT US,1436.2,40.3675,-111.7338,8,59,-20,11,0,-1.385547304
COOP:356750,PORTLAND NWSFO OR US,6.4,45.56056,-122.53806,8,-73,40,9,0,3.644536565
COOP:196486,PLYMOUTH KINGSTON MA US,13.7,41.982,-70.696,8,-252,-15,0,0,-0.966373648
COOP:356751,PORTLAND INTERNATIONAL AIRPORT OR US,5.8,45.5958,-122.6093,8,-66,36,9,0,3.309197641
COOP:253630,HARTINGTON NE US,417.6,42.6166,-97.2608,8,304,-12,0,0,-0.714869455
COOP:243013,FLATWILLOW 4 ENE MT US,1003.4,46.8217,-108.3724,8,664,-4,12,0,-0.044191606
