COOP:247342,SAND CREEK MT US,887,47.5775,-108.7272,11,-23,-56,0,11,-0.792607779,0.719070414
COOP:036920,STUTTGART 9 ESE AR US,60.4,34.4744,-91.4172,11,-121,-56,0,0,-0.792607779,-1.058516674
COOP:020159,ALPINE AZ US,2453.6,33.8492,-109.1469,11,-135,4,0,1,1.125380913,4.08801299
COOP:348879,TIPTON 4 S OK US,386.8,34.43972,-99.1375,11,0,0,0,1,0.997515,-0.356599876
COOP:511303,HAWAII VOL NATIONAL PARK HQ 54 HI US,1210.4,19.4297,-155.2562,11,0,0,0,0,0.997515,1.414535772
COOP:340830,BLANCHARD 2 SSW OK US,388.6,35.11833,-97.67,11,169,-64,0,3,-1.048339604,-0.352729011
COOP:354622,LA GRANDE OR US,839.7,45.3167,-118.0747,11,161,-21,0,6,0.326218958,0.617352692
COOP:343628,GOODWELL RESEARCH STATION OK US,999.1,36.5913,-101.618,11,-48,-26,0,3,0.166386567,0.960139266
COOP:190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,11,0,0,0,1,0.997515,-0.778739176
COOP:138706,WATERLOO MUNICIPAL AIRPORT IA US,264.6,42.5544,-92.4011,11,-136,-79,0,15,-1.527836777,-0.619388579
COOP:247425,SCOBEY 4 NW MT US,723.6,48.8306,-105.4758,11,0,0,0,0,0.997515,0.367681919
COOP:232981,FORT LEONARD WOOD MO US,325.5,37.748,-92.1049,11,0,-73,0,4,-1.336037908,-0.488424324
COOP:664614,HUMACAO NATURAL RESERVE US,2.7,18.1505,-66.7719,11,0,0,0,0,0.997515,-1.182599393
COOP:143153,GOODLAND RENNER FIELD KS US,1114.3,39.36722,-101.69333,11,-69,-18,0,4,0.422118393,1.207874607
COOP:368400,SPRINGTOWN 1 NNE PA US,262.1,40.5711,-75.2781,11,42,-36,0,1,-0.153278215,-0.62476478
COOP:354606,LACOMB 3 NNE OR US,158.5,44.6253,-122.7189,11,-153,4,0,0,1.125380913,-0.847554548
COOP:049152,U C L A CA US,131.1,34.0697,-118.4427,11,-86,45,0,0,2.436006519,-0.906477711
COOP:511339,HAWI 168 HI US,176.8,20.2402,-155.8388,11,0,0,0,0,0.997515,-0.808200757
COOP:418996,THOMPSONS 3 WSW TX US,21.3,29.4821,-95.6314,11,-7,-37,0,0,-0.185244693,-1.142600458
COOP:096838,PATTERSON GA US,32,31.3781,-82.1292,11,0,-40,0,0,-0.281144128,-1.119590317
COOP:411810,CLEVELAND TX US,59.7,30.3637,-95.084,11,-174,-60,0,0,-0.920473692,-1.060022011
COOP:245144,LOLO HOT SPRINGS MT US,1272.5,46.7258,-114.533,11,0,0,0,0,0.997515,1.548080604
COOP:122620,ELNORA IN US,145.7,38.8701,-87.0917,11,0,0,0,3,0.997515,-0.875080697
COOP:445880,MUSTOE 1 SW VA US,725.4,38.3311,-79.6586,11,-110,-65,0,5,-1.080306083,0.371552784
COOP:130923,BRITT IA US,378,43.1016,-93.8013,11,-102,-70,0,13,-1.240138474,-0.375524103
COOP:033734,JONESBORO 2 NE AR US,94.5,35.849,-90.6589,11,-270,-66,0,0,-1.112272561,-0.985185293
COOP:042081,COVELO CA US,430.7,39.8158,-123.2444,11,0,0,0,0,0.997515,-0.262193787
COOP:294862,LAS VEGAS WASTE WATER PLANT NM US,1935.2,35.5677,-105.213,11,0,0,0,0,0.997515,2.973203957
COOP:049122,UKIAH CA US,193.9,39.1466,-123.2102,11,0,0,0,0,0.997515,-0.771427543
COOP:132110,DECORAH IA US,262.1,43.3043,-91.7952,11,-130,-76,0,14,-1.431937343,-0.62476478
COOP:259193,WESTON 3 NW NE US,406.9,41.2211,-96.7775,11,-121,-58,0,10,-0.856540735,-0.31337522
COOP:338025,STEUBENVILLE OH US,302.4,40.3765,-80.6283,11,-170,-57,0,3,-0.824574257,-0.538100421
COOP:423348,GRANTSVILLE 2 W UT US,1386.8,40.602,-112.5076,11,-52,17,0,3,1.540945129,1.793880512
COOP:418942,TEXARKANA TX US,118.9,33.4368,-94.0773,11,-165,-57,0,0,-0.824574257,-0.932713572
COOP:369050,UNIONTOWN 1 NE PA US,291.4,39.915,-79.7191,11,-119,-42,0,3,-0.345077084,-0.561755705
COOP:143100,GLEN ELDER LAKE KS US,457.2,39.5038,-98.315,11,-114,0,0,3,0.997515,-0.205206056
COOP:245153,LOMA 1 WNW MT US,785.8,47.9362,-110.5023,11,76,-62,0,11,-0.984406648,0.501441799
